# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.317494302988052368e-01 2.630765736103057861e-01 4.244401855468750000e+03 2.374850749969482422e+00 1.743417382240295410e-01 2.649157142639160156e+01 5.707379817962646484e+00 2.470764368772506714e-01 2.853155136108398438e-01 4.255750976562500000e+03 2.402342319488525391e+00 2.058169692754745483e-01 2.649157142639160156e+01 5.707379817962646484e+00 6.437785178422927856e-02
1.000000000000000000e+03 8.517059683799743652e-01 5.086059570312500000e-01 7.503836750984191895e-01 9.673245996236801147e-02 6.806916594505310059e-01 9.109312057495117188e+00 2.124869078397750854e-02 1.389550089836120605e+00 1.107156276702880859e+00 5.656232833862304688e+00 1.905676275491714478e-01 1.480875730514526367e+00 9.109312057495117188e+00 2.124869078397750854e-02 3.505475819110870361e-02
2.000000000000000000e+03 2.735265195369720459e-01 1.007791683077812195e-01 1.532896161079406738e-01 4.212591424584388733e-02 2.118512988090515137e-01 3.116969823837280273e+00 1.143593620508909225e-02 6.523751020431518555e-01 2.433031648397445679e-01 6.520712375640869141e+00 3.234930336475372314e-01 5.581344366073608398e-01 3.116969823837280273e+00 1.143593620508909225e-02 1.920488104224205017e-02
3.000000000000000000e+03 1.053956374526023865e-01 3.523460030555725098e-02 1.052931174635887146e-01 2.382100746035575867e-02 1.239827498793601990e-01 1.034996151924133301e+00 1.240348070859909058e-02 3.292741477489471436e-01 1.169848367571830750e-01 2.444558906555175781e+01 1.930687785148620605e+00 6.456047892570495605e-01 1.034996151924133301e+00 1.240348070859909058e-02 1.234670449048280716e-02
4.000000000000000000e+03 4.720820859074592590e-02 2.528319321572780609e-02 7.580383121967315674e-02 1.957909017801284790e-02 9.229061007499694824e-02 2.882925271987915039e-01 1.733955740928649902e-02 2.459306120872497559e-01 1.995259523391723633e-01 8.944055938720703125e+01 8.772842407226562500e+00 1.132971405982971191e+00 2.882925271987915039e-01 1.733955740928649902e-02 1.107733603566884995e-02
5.000000000000000000e+03 3.064572811126708984e-02 1.844765059649944305e-02 4.460076615214347839e-02 1.668540760874748230e-02 7.387784123420715332e-02 8.724325895309448242e-02 1.536973472684621811e-02 2.023431360721588135e-01 3.857902288436889648e-01 1.596478729248046875e+02 1.890888786315917969e+01 8.756801486015319824e-01 8.724325895309448242e-02 1.536973472684621811e-02 1.006465684622526169e-02
6.000000000000000000e+03 2.196696400642395020e-02 1.282694283872842789e-02 5.607417970895767212e-02 3.294473141431808472e-02 5.644071474671363831e-02 4.213816672563552856e-02 8.605401962995529175e-03 1.337581276893615723e-01 3.186409473419189453e-01 2.009348907470703125e+02 2.637099266052246094e+01 6.483119130134582520e-01 4.213816672563552856e-02 8.605401962995529175e-03 8.479637093842029572e-03
7.000000000000000000e+03 1.575603149831295013e-02 1.149381138384342194e-02 4.354651272296905518e-01 1.776516623795032501e-02 5.024600028991699219e-02 4.383117333054542542e-02 4.703682847321033478e-03 9.704010188579559326e-02 2.239969670772552490e-01 2.065320739746093750e+02 2.819158935546875000e+01 5.903987884521484375e-01 4.383117333054542542e-02 4.703682847321033478e-03 7.915579713881015778e-03
8.000000000000000000e+03 7.247720845043659210e-03 6.452058907598257065e-03 1.373716071248054504e-02 1.001089904457330704e-02 2.935189008712768555e-02 3.059452958405017853e-02 4.025022499263286591e-03 6.358608603477478027e-02 2.367378920316696167e-01 1.998434295654296875e+02 2.805591583251953125e+01 4.515204429626464844e-01 3.059452958405017853e-02 4.025022499263286591e-03 7.595635950565338135e-03
9.000000000000000000e+03 4.562847316265106201e-03 5.128927063196897507e-03 1.227463316172361374e-02 9.562776423990726471e-03 2.185466885566711426e-02 2.702625840902328491e-02 3.206094726920127869e-03 6.054463982582092285e-02 2.802261710166931152e-01 1.849491882324218750e+02 2.654166412353515625e+01 4.306974411010742188e-01 2.702625840902328491e-02 3.206094726920127869e-03 7.713574450463056564e-03
1.000000000000000000e+04 5.311801098287105560e-03 7.275088224560022354e-03 3.897115960717201233e-02 5.165036022663116455e-02 2.986101061105728149e-02 2.614868246018886566e-02 1.495044562034308910e-03 6.847169995307922363e-02 2.804670929908752441e-01 1.682634429931640625e+02 2.462814712524414062e+01 4.775379896163940430e-01 2.614868246018886566e-02 1.495044562034308910e-03 7.486104033887386322e-03
1.100000000000000000e+04 3.473856952041387558e-03 3.927627578377723694e-03 4.223229363560676575e-03 4.480170086026191711e-03 1.477840170264244080e-02 2.147380076348781586e-02 2.144197234883904457e-03 7.035474479198455811e-02 2.499547749757766724e-01 1.485009918212890625e+02 2.184689903259277344e+01 4.616145789623260498e-01 2.147380076348781586e-02 2.144197234883904457e-03 7.948831655085086823e-03
1.200000000000000000e+04 3.185687586665153503e-03 3.153471276164054871e-03 3.837603610008955002e-03 3.687235992401838303e-03 1.176734454929828644e-02 1.872286014258861542e-02 1.747802598401904106e-03 7.598552852869033813e-02 2.198028266429901123e-01 1.320860900878906250e+02 1.962238121032714844e+01 4.667467772960662842e-01 1.872286014258861542e-02 1.747802598401904106e-03 7.820650935173034668e-03
1.300000000000000000e+04 2.931746421381831169e-03 2.587019698694348335e-03 3.472659504041075706e-03 3.373488085344433784e-03 1.057653874158859253e-02 1.677731797099113464e-02 1.652183593250811100e-03 8.236313611268997192e-02 2.064156681299209595e-01 1.185213851928710938e+02 1.778361320495605469e+01 5.251481533050537109e-01 1.677731797099113464e-02 1.652183593250811100e-03 7.321651559323072433e-03
1.400000000000000000e+04 2.573506673797965050e-03 2.255221363157033920e-03 3.251722082495689392e-03 2.632452873513102531e-03 8.361332118511199951e-03 1.480160560458898544e-02 1.277022412978112698e-03 8.740936219692230225e-02 1.560946553945541382e-01 1.067996826171875000e+02 1.609726524353027344e+01 4.772311449050903320e-01 1.480160560458898544e-02 1.277022412978112698e-03 7.254617288708686829e-03
1.500000000000000000e+04 2.217053202912211418e-03 5.656229797750711441e-03 4.041473381221294403e-03 5.547175649553537369e-03 7.691818755120038986e-03 1.315921265631914139e-02 1.033509033732116222e-03 8.922523260116577148e-02 1.247386410832405090e-01 9.490348815917968750e+01 1.437871551513671875e+01 4.368195831775665283e-01 1.315921265631914139e-02 1.033509033732116222e-03 6.910526659339666367e-03
1.600000000000000000e+04 2.060035243630409241e-03 1.614364678971469402e-03 1.243471205234527588e-01 1.865666359663009644e-02 6.616207305341959000e-03 1.309059094637632370e-02 9.112249827012419701e-04 9.791754186153411865e-02 9.675267338752746582e-02 8.271599578857421875e+01 1.267860794067382812e+01 4.148038029670715332e-01 1.309059094637632370e-02 9.112249827012419701e-04 6.538206711411476135e-03
1.700000000000000000e+04 2.495655557140707970e-03 1.942966715432703495e-03 2.107841894030570984e-02 4.540858045220375061e-02 6.853170692920684814e-03 9.841078892350196838e-03 2.042830688878893852e-03 1.109604835510253906e-01 5.993295088410377502e-02 7.443027496337890625e+01 1.125553703308105469e+01 4.213282167911529541e-01 9.841078892350196838e-03 2.042830688878893852e-03 6.438024807721376419e-03
1.800000000000000000e+04 1.483413390815258026e-03 2.163991099223494530e-03 2.941007493063807487e-03 2.233680104836821556e-03 5.869581364095211029e-03 8.810427971184253693e-03 1.000440912321209908e-03 1.098744347691535950e-01 4.462868720293045044e-02 6.628401184082031250e+01 1.025225734710693359e+01 4.614741504192352295e-01 8.810427971184253693e-03 1.000440912321209908e-03 5.981796886771917343e-03
