4.166666666831000575e-08 7.291666655147924623e-08 2.597755282937058419e-13 3.291892539063814505e-13 -4.087663834207364407e-07 4.837645389726027799e-06 1.840958791220689508e-06 4.705442330574838294e-01 1.318041519488884150e+00 2.973856508894960893e-01
2.040816411586430720e-02 7.285922133182543347e-08 2.071763042916529745e-13 2.821339910053504208e-13 -3.197220615785792140e-07 4.592717790713976391e-06 1.720584260992427595e-06 4.660424572364028073e-01 1.259590433375969543e+00 2.779405344680075940e-01
4.081628656506196273e-02 7.280177611217163394e-08 2.070129579411387117e-13 2.819115449203876027e-13 -2.306778246927517651e-07 4.347789972039701865e-06 1.600209401706372808e-06 4.615406307858977430e-01 1.201139274873447960e+00 2.584953648910294777e-01
6.122440901424459209e-02 7.274545060639652343e-08 2.068527955107327889e-13 2.816934347178041615e-13 -1.416335878215258672e-07 4.102862153373577491e-06 1.479834542419953796e-06 4.570388043322523020e-01 1.142688116371461060e+00 2.390501953139925473e-01
8.163253146342656918e-02 7.268917378632274964e-08 2.066927715025560580e-13 2.814755130194808981e-13 -5.258935095093488001e-08 3.857934334707807176e-06 1.359459683133519325e-06 4.525369778784703034e-01 1.084236957869497697e+00 2.196050257369530911e-01
1.020406539125817275e-01 7.263483754181136713e-08 2.065382655636267780e-13 2.812651058624791352e-13 3.645488589434668329e-08 3.613006516056170876e-06 1.239084823846458051e-06 4.480351514192458806e-01 1.025785799368463147e+00 2.001598561598124382e-01
1.224487763617344571e-01 7.258067772740566305e-08 2.063842613131442146e-13 2.810553819079516220e-13 1.254991227373271426e-07 3.368078697405819950e-06 1.118709964559340025e-06 4.435333249595266314e-01 9.673346408675133068e-01 1.807146865826625703e-01
1.428568988108513960e-01 7.252916117670330401e-08 1.269645592917149715e-13 2.563496029359583181e-13 1.164409085256450102e-07 3.349684681516968456e-06 1.048302516572567596e-06 4.387441317093055404e-01 9.610373565771344051e-01 1.693411757540300988e-01
1.632650212599631723e-01 7.247802227034542389e-08 1.268750390350829304e-13 2.561688557859632925e-13 9.336634535571382665e-08 3.363655918051608077e-06 9.850339424263449079e-07 4.339137992395024068e-01 9.621913455980698471e-01 1.591208676227172103e-01
1.836731437090334540e-01 7.243010518785305240e-08 1.267911586811869594e-13 2.559994959619674225e-13 7.029178215973772990e-08 3.377627154599045096e-06 9.217653682787152984e-07 4.290834667638870337e-01 9.633453346194674749e-01 1.489005594911770591e-01
2.040812661580954090e-01 7.238283253644017291e-08 1.267084064299788666e-13 2.558324138497812073e-13 4.721721895855212906e-08 3.391598391149042272e-06 8.584967941308046858e-07 4.242531342871092015e-01 9.644993236409578063e-01 1.386802513595914443e-01
2.244893886071137878e-01 7.233923364651803547e-08 1.266320852190764513e-13 2.556783164211793272e-13 2.414265572766401760e-08 3.405569627713636367e-06 7.952282199812783579e-07 4.194228018037031158e-01 9.656533126629759378e-01 1.284599432277448994e-01
2.448975110561207869e-01 7.229660164364766818e-08 1.265574565725221977e-13 2.555276363887469879e-13 1.068092488958502792e-09 3.419540864282071756e-06 7.319596458313269252e-07 4.145924693185525367e-01 9.668073016851329582e-01 1.182396350958296455e-01
2.653056335050850145e-01 7.225796943003544197e-08 6.997648061731951510e-14 2.499797783525205453e-13 -4.708391417463628733e-09 3.414531326946129882e-06 6.689731929022102874e-07 4.123525770369977916e-01 9.646913007726557465e-01 1.080649003918954520e-01
2.857137559540350313e-01 7.222067063920964435e-08 6.994035950112425112e-14 2.498507414455386956e-13 -4.718400714400963806e-09 3.403194291840183862e-06 6.060807961986024524e-07 4.109762220786818410e-01 9.614851954913459231e-01 9.790535938592803689e-02
3.061218784029465234e-01 7.218757537530148334e-08 6.990830919575591920e-14 2.497362468587656803e-13 -4.728410034804620417e-09 3.391857256742939412e-06 5.431883994929117634e-07 4.095998671147862424e-01 9.582790902096526287e-01 8.774581837962416864e-02
3.265300008518420283e-01 7.215621119779211818e-08 6.987793532117860919e-14 2.496277410527068784e-13 -4.738419364872118110e-09 3.380520221649279182e-06 4.802960027863634536e-07 4.082235121485929263e-01 9.550729849278017936e-01 7.758627737318180007e-02
3.469381233007049481e-01 7.212913819367479265e-08 6.985171712745371982e-14 2.495340807514408987e-13 -4.748428718895179106e-09 3.369183186564497128e-06 4.174036060776681270e-07 4.068471571767032224e-01 9.518668796455583836e-01 6.742673636639252843e-02
3.673462457495514366e-01 7.210421107195632841e-08 6.982757705651729418e-14 2.494478442112653028e-13 -4.758438084897647576e-09 3.357846151484155220e-06 3.545112093678993979e-07 4.054708022019650193e-01 9.486607743631189082e-01 5.726719535942991629e-02
3.877543681983732227e-01 7.208355511766814868e-08 2.077884466250414485e-14 2.456878954776086965e-13 -3.115479088269312295e-09 3.350341791440498645e-06 2.957344138863498169e-07 4.050260719899534956e-01 9.467384003061383169e-01 4.777248224317959258e-02
4.081624906471799097e-01 7.206546224336744058e-08 2.077362920084831502e-14 2.456262281511053416e-13 -4.805952308365404965e-10 3.345137334569525968e-06 2.394272733989968565e-07 4.051403934210521807e-01 9.455863666964947623e-01 3.867671339522257834e-02
4.285706130959703875e-01 7.205152321862100932e-08 2.076961113115464157e-14 2.455787187200972161e-13 2.154288603514483607e-09 3.339932877708660935e-06 1.831201329120855180e-07 4.052547148468504945e-01 9.444343330869120479e-01 2.958094454733690634e-02
4.489787355447490969e-01 7.204055170284180287e-08 2.076644847541188549e-14 2.455413236557334984e-13 4.789172421375935480e-09 3.334728420855018128e-06 1.268129924254904404e-07 4.053690362688622817e-01 9.432822994773732983e-01 2.048517569950230460e-02
4.693868579935202012e-01 7.203353132066708726e-08 2.076442477562074263e-14 2.455173955427493473e-13 7.424056217283099034e-09 3.329523964010988299e-06 7.050585193929391826e-08 4.054833576858324906e-01 9.421302658678920583e-01 1.138940685173209406e-02
4.897949804422844222e-01 7.202985478281520084e-08 2.076336497713244457e-14 2.455048645447824911e-13 1.005893999461023672e-08 3.324319507175095067e-06 1.419871145343601078e-08 4.055976790985359459e-01 9.409782322584598901e-01 2.293638004016583694e-03
5.102031028910487542e-01 7.202985443750222197e-08 -2.597145130707734703e-14 2.453537212174008414e-13 1.133902758060337103e-08 3.325967204874194374e-06 -4.134674537837466106e-08 4.061591749258133821e-01 9.415991112578545597e-01 -6.679089638045141060e-03
5.306112253398128642e-01 7.203353097530586722e-08 -2.597277693930745007e-14 2.453662445375948364e-13 1.126405927321121805e-08 3.334468409865602952e-06 -9.613039865292087075e-08 4.071679356436443409e-01 9.439932538162612019e-01 -1.552875670547183319e-02
5.510193477885836355e-01 7.204055067231242895e-08 -2.597530799564849415e-14 2.453901555653053544e-13 1.118909094736451176e-08 3.342969614863624317e-06 -1.509140519266274392e-07 4.081766963570595541e-01 9.463873963743013595e-01 -2.437842377276289857e-02
5.714274702373624004e-01 7.205152218804661031e-08 -2.597926394263765121e-14 2.454275276129145983e-13 1.111412259970331893e-08 3.351470819869463795e-06 -2.056977051993419864e-07 4.091854570652551648e-01 9.487815389319086412e-01 -3.322809083989369805e-02
5.918355926861528227e-01 7.206546054393495707e-08 -2.598428962749513875e-14 2.454750055326839323e-13 1.103915423566485823e-08 3.359972024881174059e-06 -2.604813584713268942e-07 4.101942177695323544e-01 9.511756814891916267e-01 -4.207775790690664736e-02
6.122437151349597872e-01 7.208355341819674136e-08 -2.599081328447283837e-14 2.455366348770165981e-13 1.096418584869303011e-08 3.368473229901108166e-06 -3.152650117422907038e-07 4.112029784683225997e-01 9.535698240460205310e-01 -5.092742497375465222e-02
6.326518375837815178e-01 7.210420873059829794e-08 -7.533220282902995544e-14 2.484425687961121063e-13 1.062515010691808275e-08 3.376408427160868658e-06 -3.764564133127436046e-07 4.120685153400996392e-01 9.557719677872764663e-01 -6.081218984282781709e-02
6.530599600326282284e-01 7.212913585228667927e-08 -7.535824590303617782e-14 2.485284578045636509e-13 9.846031479529954350e-09 3.383400121479930129e-06 -4.483302655998195526e-07 4.126953351552434812e-01 9.576540727706929212e-01 -7.242258136612469976e-02
6.734680824814910372e-01 7.215620825182951384e-08 -7.538653028145991751e-14 2.486217385446522200e-13 9.066912838730812850e-09 3.390391815802328064e-06 -5.202041178844843154e-07 4.133221549670003103e-01 9.595361777534276992e-01 -8.403297288903210926e-02
6.938762049303867085e-01 7.218757242931968842e-08 -7.541929858462039510e-14 2.487298070878057037e-13 8.287794171101740618e-09 3.397383510131400194e-06 -5.920779701643275019e-07 4.139489747719813373e-01 9.614182827347990123e-01 -9.564336441116064180e-02
7.142843273792977010e-01 7.222066713585200629e-08 -7.545387489499751374e-14 2.488438383658911625e-13 7.508675492654231234e-09 3.404375204463165465e-06 -6.639518224422337359e-07 4.145757945742300499e-01 9.633003877156203210e-01 -1.072537559329762719e-01
7.346924498282479954e-01 7.225796592667084235e-08 -7.549284349739813282e-14 2.489723552460463320e-13 6.729556787924815646e-09 3.411366898801470255e-06 -7.358256747154422192e-07 4.152026143698416827e-01 9.651824926951068084e-01 -1.188641474540330506e-01
7.551005722772123896e-01 7.229659763940078929e-08 -1.350718032162957231e-13 2.565206841793510276e-13 1.337565512573849010e-08 3.412433171970441286e-06 -8.044896881853915363e-07 4.172105983415795860e-01 9.662891202934160706e-01 -1.299560265530248504e-01
7.755086947262193053e-01 7.233922964227683435e-08 -1.351514526339713616e-13 2.566719498219953373e-13 4.230658500275812421e-08 3.395715529393801132e-06 -8.635206405127939429e-07 4.233637429754133485e-01 9.650682647616586340e-01 -1.394917957751437010e-01
7.959168171752375454e-01 7.238282809637215805e-08 -1.352329076776265782e-13 2.568266446067746433e-13 7.123751487145182481e-08 3.378997886821578254e-06 -9.225515928386955129e-07 4.295168876074287323e-01 9.638474092301413387e-01 -1.490275649970201066e-01
8.163249396242996392e-01 7.243010074780324876e-08 -1.353212272248131002e-13 2.569943760661260503e-13 1.001684447084937968e-07 3.362280244266146957e-06 -9.815825451588935866e-07 4.356700322325306463e-01 9.626265536995359806e-01 -1.585633342179751659e-01
8.367330620733701707e-01 7.247801746720922993e-08 -1.354107500870593502e-13 2.571643927929800503e-13 1.290993745399884176e-07 3.345562601713659100e-06 -1.040613497478093750e-06 4.418231768564209738e-01 9.614056981690904946e-01 -1.680991034387690486e-01
8.571411845224817805e-01 7.252915637359675621e-08 -1.355062929405729243e-13 2.573458423447603247e-13 1.580303043437290510e-07 3.328844959175894793e-06 -1.099644449792300018e-06 4.479763214742492061e-01 9.601848426394445912e-01 -1.776348726587561322e-01
8.775493069715988304e-01 7.258067264061573746e-08 -1.999555075303603960e-13 2.796929603449996608e-13 1.703820686715002236e-07 3.344538958768129699e-06 -1.164982792986604399e-06 4.533694586482746036e-01 9.661178793561910894e-01 -1.881895280978361229e-01
8.979574294207512963e-01 7.263483245506047123e-08 -2.001047146795825638e-13 2.799016677208855389e-13 6.659310441100289810e-08 3.587286449764580450e-06 -1.274506768055635477e-06 4.534389090068963735e-01 1.022166295564012284e+00 -2.058818625320641693e-01
