# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 7.833765745162963867e-01 7.837827205657958984e-01 2.089828252792358398e-02 1.949725747108459473e-01 8.145014643669128418e-01 2.614594841003417969e+01 4.473081588745117188e+00 8.109311461448669434e-01 8.100164532661437988e-01 2.531554736196994781e-02 1.869415491819381714e-01 6.970461606979370117e-01 2.614594841003417969e+01 4.473081588745117188e+00 9.997728466987609863e-01
1.000000000000000000e+03 6.596484221518039703e-03 6.545646581798791885e-03 3.620759816840291023e-03 6.305897142738103867e-03 5.761407315731048584e-03 2.550462633371353149e-02 1.383720636367797852e-01 1.403747498989105225e-02 9.639716707170009613e-03 9.898922406136989594e-03 1.204541791230440140e-02 1.307532284408807755e-02 2.550462633371353149e-02 1.383720636367797852e-01 5.962255001068115234e-01
2.000000000000000000e+03 6.639121565967798233e-03 3.385144984349608421e-03 8.084371685981750488e-02 1.732763089239597321e-02 4.257286898791790009e-03 8.948200382292270660e-03 7.785401493310928345e-02 1.425147056579589844e-02 5.515063181519508362e-03 7.982733100652694702e-02 2.285996079444885254e-02 1.052127778530120850e-02 8.948200382292270660e-03 7.785401493310928345e-02 6.141269803047180176e-01
3.000000000000000000e+03 6.982222665101289749e-03 2.204765798524022102e-03 2.542161615565419197e-03 2.469240687787532806e-03 4.058952443301677704e-03 8.304928429424762726e-03 2.862946316599845886e-02 1.510075945407152176e-02 3.927327226847410202e-03 7.758898194879293442e-03 5.391027778387069702e-03 9.660415351390838623e-03 8.304928429424762726e-03 2.862946316599845886e-02 6.053918600082397461e-01
4.000000000000000000e+03 6.667667534202337265e-03 2.113112946972250938e-03 5.446005146950483322e-03 3.326267469674348831e-03 3.622951917350292206e-03 5.749293137341737747e-03 1.614016108214855194e-02 1.486621238291263580e-02 3.518474055454134941e-03 1.065023336559534073e-02 5.916485562920570374e-03 9.060387499630451202e-03 5.749293137341737747e-03 1.614016108214855194e-02 6.113011837005615234e-01
5.000000000000000000e+03 5.946354940533638000e-03 1.319311326369643211e-03 1.584182609803974628e-03 1.295623253099620342e-03 3.125430084764957428e-03 4.259265959262847900e-03 1.082968432456254959e-02 1.389934029430150986e-02 2.518020803108811378e-03 4.819200839847326279e-03 3.275618655607104301e-03 8.183767087757587433e-03 4.259265959262847900e-03 1.082968432456254959e-02 6.164196133613586426e-01
6.000000000000000000e+03 3.735897364094853401e-03 1.039044582284986973e-03 1.511988928541541100e-03 1.073949038982391357e-03 2.861302345991134644e-03 2.989022992551326752e-03 7.354677189141511917e-03 9.953280910849571228e-03 2.231122925877571106e-03 4.593663848936557770e-03 2.969504799693822861e-03 7.876805029809474945e-03 2.989022992551326752e-03 7.354677189141511917e-03 6.220064759254455566e-01
7.000000000000000000e+03 1.228421228006482124e-03 5.472658667713403702e-04 1.426240196451544762e-03 1.129670301452279091e-03 3.068098332732915878e-03 1.576670212671160698e-03 4.817593842744827271e-03 4.057793878018856049e-03 1.423060661181807518e-03 4.374917596578598022e-03 2.997793955728411674e-03 8.416793309152126312e-03 1.576670212671160698e-03 4.817593842744827271e-03 6.272741556167602539e-01
8.000000000000000000e+03 8.591004880145192146e-04 3.782072453759610653e-04 2.028066199272871017e-03 1.103021902963519096e-03 3.065322060137987137e-03 1.089460914954543114e-03 3.306316910311579704e-03 2.784244017675518990e-03 1.089939847588539124e-03 4.863658454269170761e-03 2.725811209529638290e-03 8.574805222451686859e-03 1.089460914954543114e-03 3.306316910311579704e-03 6.315401196479797363e-01
9.000000000000000000e+03 1.157072023488581181e-03 4.611198382917791605e-04 1.999383559450507164e-03 1.223211875185370445e-03 3.073734929785132408e-03 8.291316335089504719e-04 3.091418882831931114e-03 3.318221308290958405e-03 1.100970199331641197e-03 4.557352513074874878e-03 3.030897118151187897e-03 8.279383182525634766e-03 8.291316335089504719e-04 3.091418882831931114e-03 6.382172703742980957e-01
