# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.562162685394287109e+01 1.524756431579589844e+00 1.771728906250000000e+05 1.336880126953125000e+03 8.078774414062500000e+03 6.938839843750000000e+03 1.562162685394287109e+01 1.524756431579589844e+00 1.771728906250000000e+05 1.336880126953125000e+03 8.078774414062500000e+03 6.938839843750000000e+03 3.472882843017578125e+01
2.500000000000000000e+03 1.206130255013704300e-03 1.946271746419370174e-03 3.054505884647369385e-01 8.376343846321105957e-01 5.190949141979217529e-02 6.403075218200683594e+00 1.206130255013704300e-03 1.946271746419370174e-03 3.054505884647369385e-01 8.376343846321105957e-01 5.190949141979217529e-02 6.403075218200683594e+00 6.847256422042846680e-01
5.000000000000000000e+03 1.755554927513003349e-03 3.213790478184819221e-03 7.856993675231933594e-01 6.479070186614990234e-01 2.656366862356662750e-02 5.743478775024414062e+00 1.755554927513003349e-03 3.213790478184819221e-03 7.856993675231933594e-01 6.479070186614990234e-01 2.656366862356662750e-02 5.743478775024414062e+00 7.212517857551574707e-01
7.500000000000000000e+03 2.425576094537973404e-03 3.014208981767296791e-03 1.360715180635452271e-01 4.661147892475128174e-01 1.354696415364742279e-02 5.869454860687255859e+00 2.425576094537973404e-03 3.014208981767296791e-03 1.360715180635452271e-01 4.661147892475128174e-01 1.354696415364742279e-02 5.869454860687255859e+00 6.659488677978515625e-01
1.000000000000000000e+04 1.575154950842261314e-03 2.972752321511507034e-03 2.149555683135986328e+00 1.274285078048706055e+00 2.501209378242492676e-01 7.855961799621582031e+00 1.575154950842261314e-03 2.972752321511507034e-03 2.149555683135986328e+00 1.274285078048706055e+00 2.501209378242492676e-01 7.855961799621582031e+00 6.917780637741088867e-01
1.250000000000000000e+04 3.890045220032334328e-03 1.755532459355890751e-03 5.103364586830139160e-01 1.673191189765930176e+00 5.943160653114318848e-01 9.481046676635742188e+00 3.890045220032334328e-03 1.755532459355890751e-03 5.103364586830139160e-01 1.673191189765930176e+00 5.943160653114318848e-01 9.481046676635742188e+00 8.132595419883728027e-01
1.500000000000000000e+04 1.648641307838261127e-03 1.828263048082590103e-03 2.644220888614654541e-01 9.318694472312927246e-01 5.635836720466613770e-02 7.570955753326416016e+00 1.648641307838261127e-03 1.828263048082590103e-03 2.644220888614654541e-01 9.318694472312927246e-01 5.635836720466613770e-02 7.570955753326416016e+00 6.865640282630920410e-01
1.750000000000000000e+04 2.172365551814436913e-03 2.991304267197847366e-03 1.463419198989868164e-01 6.434140205383300781e-01 2.406754344701766968e-02 5.991038799285888672e+00 2.172365551814436913e-03 2.991304267197847366e-03 1.463419198989868164e-01 6.434140205383300781e-01 2.406754344701766968e-02 5.991038799285888672e+00 6.750171780586242676e-01
2.000000000000000000e+04 5.669165402650833130e-04 2.672592876479029655e-03 8.305648803710937500e+00 1.646518468856811523e+00 6.797779798507690430e-01 6.994138240814208984e+00 5.669165402650833130e-04 2.672592876479029655e-03 8.305648803710937500e+00 1.646518468856811523e+00 6.797779798507690430e-01 6.994138240814208984e+00 7.201465368270874023e-01
2.250000000000000000e+04 7.936423644423484802e-04 3.349120728671550751e-03 9.140469133853912354e-02 4.380344748497009277e-01 6.824312731623649597e-03 5.510416984558105469e+00 7.936423644423484802e-04 3.349120728671550751e-03 9.140469133853912354e-02 4.380344748497009277e-01 6.824312731623649597e-03 5.510416984558105469e+00 6.434150338172912598e-01
2.500000000000000000e+04 1.092561637051403522e-03 7.579831406474113464e-03 5.631328225135803223e-01 1.061503052711486816e+00 6.035405397415161133e-01 8.103667259216308594e+00 1.092561637051403522e-03 7.579831406474113464e-03 5.631328225135803223e-01 1.061503052711486816e+00 6.035405397415161133e-01 8.103667259216308594e+00 7.046905755996704102e-01
2.750000000000000000e+04 1.425534253939986229e-03 4.725033417344093323e-03 3.024832904338836670e-01 8.881000876426696777e-01 1.005991473793983459e-01 6.460921287536621094e+00 1.425534253939986229e-03 4.725033417344093323e-03 3.024832904338836670e-01 8.881000876426696777e-01 1.005991473793983459e-01 6.460921287536621094e+00 6.906571388244628906e-01
3.000000000000000000e+04 1.409585122019052505e-03 4.793225321918725967e-03 1.480349600315093994e-01 7.061095237731933594e-01 2.703624218702316284e-02 5.662792682647705078e+00 1.409585122019052505e-03 4.793225321918725967e-03 1.480349600315093994e-01 7.061095237731933594e-01 2.703624218702316284e-02 5.662792682647705078e+00 6.870348453521728516e-01
3.250000000000000000e+04 1.589826657436788082e-03 2.393785165622830391e-03 2.244854867458343506e-01 4.571737647056579590e-01 2.343822270631790161e-02 6.923431873321533203e+00 1.589826657436788082e-03 2.393785165622830391e-03 2.244854867458343506e-01 4.571737647056579590e-01 2.343822270631790161e-02 6.923431873321533203e+00 6.476204991340637207e-01
3.500000000000000000e+04 2.799529582262039185e-03 6.324078887701034546e-03 9.334351122379302979e-02 4.181793034076690674e-01 8.989632129669189453e-03 5.199871540069580078e+00 2.799529582262039185e-03 6.324078887701034546e-03 9.334351122379302979e-02 4.181793034076690674e-01 8.989632129669189453e-03 5.199871540069580078e+00 6.388568282127380371e-01
