# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.094502449035644531e-01 3.134074211120605469e-01 4.613013183593750000e+03 2.297964811325073242e+00 7.997483611106872559e-01 8.988281250000000000e+00 1.456703901290893555e+00 2.210647799074649811e-02 2.306773811578750610e-01 3.556320667266845703e-01 4.606054199218750000e+03 2.180885791778564453e+00 8.076284527778625488e-01 8.988281250000000000e+00 1.456703901290893555e+00 2.210647799074649811e-02 6.723129004240036011e-02
1.000000000000000000e+03 3.217773437500000000e-01 3.034964203834533691e-01 2.970663309097290039e-01 1.234349384903907776e-01 6.706184148788452148e-01 5.665381431579589844e+00 4.411425441503524780e-02 5.640059709548950195e-02 6.062397360801696777e-01 5.880618095397949219e-01 3.295574188232421875e+00 1.977802067995071411e-01 1.379203081130981445e+00 5.665381431579589844e+00 4.411425441503524780e-02 5.640059709548950195e-02 2.137250825762748718e-02
2.000000000000000000e+03 1.262452900409698486e-01 1.105764359235763550e-01 1.876323223114013672e-01 5.261056870222091675e-02 3.070057332515716553e-01 2.892032146453857422e+00 1.421052031219005585e-02 2.184562012553215027e-02 3.433733880519866943e-01 2.295226305723190308e-01 2.856517553329467773e+00 8.036203682422637939e-02 6.893842816352844238e-01 2.892032146453857422e+00 1.421052031219005585e-02 2.184562012553215027e-02 1.372679322957992554e-02
3.000000000000000000e+03 8.425483852624893188e-02 5.196575075387954712e-02 1.111414805054664612e-01 1.320100016891956329e-02 1.475595384836196899e-01 1.505964040756225586e+00 4.037470091134309769e-03 1.043669134378433228e-02 2.672332525253295898e-01 1.174484863877296448e-01 2.812320232391357422e+00 1.757968962192535400e-01 3.842910528182983398e-01 1.505964040756225586e+00 4.037470091134309769e-03 1.043669134378433228e-02 9.868259541690349579e-03
4.000000000000000000e+03 6.228113174438476562e-02 3.062411025166511536e-02 1.431919634342193604e-01 2.752982266247272491e-02 1.080183759331703186e-01 8.130505084991455078e-01 4.373035393655300140e-03 7.344123907387256622e-03 2.210829257965087891e-01 7.063382118940353394e-02 4.137730598449707031e+00 3.429924249649047852e-01 2.891029417514801025e-01 8.130505084991455078e-01 4.373035393655300140e-03 7.344123907387256622e-03 8.165866136550903320e-03
5.000000000000000000e+03 4.661194607615470886e-02 2.197442762553691864e-02 4.926188290119171143e-02 1.777066476643085480e-02 8.444282412528991699e-02 4.948697388172149658e-01 7.241321261972188950e-03 6.135666277259588242e-03 1.570959091186523438e-01 4.937564209103584290e-02 3.297287702560424805e+00 2.735066711902618408e-01 2.412176728248596191e-01 4.948697388172149658e-01 7.241321261972188950e-03 6.135666277259588242e-03 7.427540142089128494e-03
6.000000000000000000e+03 2.992292493581771851e-02 1.718522422015666962e-02 3.578178584575653076e-02 1.413841545581817627e-02 7.139129191637039185e-02 2.960915863513946533e-01 9.122665040194988251e-03 4.856318701058626175e-03 9.750770777463912964e-02 4.000942409038543701e-02 2.384807109832763672e+00 2.214171588420867920e-01 1.953179687261581421e-01 2.960915863513946533e-01 9.122665040194988251e-03 4.856318701058626175e-03 6.313165184110403061e-03
7.000000000000000000e+03 1.849413849413394928e-02 1.247294154018163681e-02 2.616858482360839844e-02 1.207318063825368881e-02 5.278943479061126709e-02 1.793159246444702148e-01 1.047613099217414856e-02 3.552817506715655327e-03 6.203617900609970093e-02 3.079866617918014526e-02 1.596888303756713867e+00 1.607114374637603760e-01 1.537945270538330078e-01 1.793159246444702148e-01 1.047613099217414856e-02 3.552817506715655327e-03 5.635313224047422409e-03
8.000000000000000000e+03 1.555857155472040176e-02 1.003423891961574554e-02 2.429331652820110321e-02 4.243191704154014587e-02 4.899374023079872131e-02 1.115575060248374939e-01 1.327958982437849045e-02 3.246851032599806786e-03 5.156179144978523254e-02 2.363959886133670807e-02 1.091694712638854980e+00 1.262808740139007568e-01 1.436599642038345337e-01 1.115575060248374939e-01 1.327958982437849045e-02 3.246851032599806786e-03 5.177692510187625885e-03
9.000000000000000000e+03 9.586645290255546570e-03 6.388749461621046066e-03 2.811905741691589355e-02 8.806660771369934082e-03 5.266319215297698975e-02 7.072227448225021362e-02 1.167394686490297318e-02 3.251814749091863632e-03 3.842740133404731750e-02 1.774888485670089722e-02 8.298566937446594238e-01 7.240991294384002686e-02 1.488581448793411255e-01 7.072227448225021362e-02 1.167394686490297318e-02 3.251814749091863632e-03 4.510692320764064789e-03
1.000000000000000000e+04 6.031162571161985397e-03 4.445806145668029785e-03 8.738249540328979492e-03 7.472531404346227646e-03 3.041460365056991577e-02 4.586236551403999329e-02 1.134460140019655228e-02 2.610069233924150467e-03 2.833865582942962646e-02 1.592065580189228058e-02 5.519335865974426270e-01 6.817204505205154419e-02 1.087509468197822571e-01 4.586236551403999329e-02 1.134460140019655228e-02 2.610069233924150467e-03 3.853884525597095490e-03
1.100000000000000000e+04 5.122472532093524933e-03 4.267780110239982605e-03 8.154323324561119080e-03 5.495247896760702133e-03 3.554924577474594116e-02 3.634425997734069824e-02 1.223891135305166245e-02 2.652013208717107773e-03 2.688781358301639557e-02 1.537851523607969284e-02 3.556080162525177002e-01 4.921212047338485718e-02 1.200792193412780762e-01 3.634425997734069824e-02 1.223891135305166245e-02 2.652013208717107773e-03 3.814547555521130562e-03
1.200000000000000000e+04 4.663747735321521759e-03 3.900940064340829849e-03 6.950495298951864243e-03 5.177185870707035065e-03 2.644082717597484589e-02 2.445637248456478119e-02 1.117248553782701492e-02 2.338097197934985161e-03 2.686248160898685455e-02 1.584876142442226410e-02 3.644037544727325439e-01 4.685668274760246277e-02 9.945435822010040283e-02 2.445637248456478119e-02 1.117248553782701492e-02 2.338097197934985161e-03 3.398732049390673637e-03
1.300000000000000000e+04 4.419405013322830200e-03 3.265779931098222733e-03 1.904518157243728638e-02 8.579475805163383484e-03 2.268214896321296692e-02 1.543501205742359161e-02 9.628479368984699249e-03 1.859313342720270157e-03 2.486309409141540527e-02 1.323353871703147888e-02 2.859084904193878174e-01 4.701763018965721130e-02 8.192943781614303589e-02 1.543501205742359161e-02 9.628479368984699249e-03 1.859313342720270157e-03 3.203538712114095688e-03
1.400000000000000000e+04 4.192607477307319641e-03 2.249266020953655243e-02 6.281158328056335449e-02 5.435899272561073303e-02 2.096846327185630798e-02 1.264729257673025131e-02 8.614275604486465454e-03 1.619138987734913826e-03 2.318733930587768555e-02 2.734569273889064789e-02 2.147864401340484619e-01 1.057092472910881042e-01 7.493790984153747559e-02 1.264729257673025131e-02 8.614275604486465454e-03 1.619138987734913826e-03 3.751771291717886925e-03
