# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.253887593746185303e-01 3.236295282840728760e-01 4.504916992187500000e+03 1.329560428857803345e-01 2.183987051248550415e-01 8.928832054138183594e+00 1.689166188240051270e+00 1.401193067431449890e-02 3.437268435955047607e-01 3.363265097141265869e-01 4.507646484375000000e+03 1.301018148660659790e-01 2.473493367433547974e-01 8.928832054138183594e+00 1.689166188240051270e+00 1.401193067431449890e-02 6.860635429620742798e-02
1.000000000000000000e+03 4.223480224609375000e-01 3.359349668025970459e-01 4.119008779525756836e-01 1.698569804430007935e-01 7.637324333190917969e-01 5.335279464721679688e+00 4.322075098752975464e-02 6.124677509069442749e-02 7.549626231193542480e-01 5.648490786552429199e-01 2.414278030395507812e+00 2.921706140041351318e-01 1.390606999397277832e+00 5.335279464721679688e+00 4.322075098752975464e-02 6.124677509069442749e-02 2.389891818165779114e-02
2.000000000000000000e+03 1.448493152856826782e-01 1.385257095098495483e-01 1.628395467996597290e-01 4.620423167943954468e-02 3.592929840087890625e-01 2.644434452056884766e+00 1.252638828009366989e-02 3.924788162112236023e-02 3.715488314628601074e-01 2.914521694183349609e-01 1.635038375854492188e+00 6.525878608226776123e-02 8.078398704528808594e-01 2.644434452056884766e+00 1.252638828009366989e-02 3.924788162112236023e-02 1.466235145926475525e-02
3.000000000000000000e+03 8.288972824811935425e-02 5.493658781051635742e-02 9.809791296720504761e-02 2.464634366333484650e-02 1.482474356889724731e-01 1.348208785057067871e+00 6.018294021487236023e-03 1.116878911852836609e-02 2.453017532825469971e-01 1.267731040716171265e-01 1.992510437965393066e+00 1.112353280186653137e-01 3.341273963451385498e-01 1.348208785057067871e+00 6.018294021487236023e-03 1.116878911852836609e-02 1.000136323273181915e-02
4.000000000000000000e+03 5.861143767833709717e-02 2.733992226421833038e-02 6.950112432241439819e-02 1.721240952610969543e-02 9.542986005544662476e-02 7.290178537368774414e-01 6.260317284613847733e-03 7.617938332259654999e-03 1.802698224782943726e-01 6.338520348072052002e-02 3.378442525863647461e+00 3.529999852180480957e-01 2.363590747117996216e-01 7.290178537368774414e-01 6.260317284613847733e-03 7.617938332259654999e-03 7.756518665701150894e-03
5.000000000000000000e+03 3.945316374301910400e-02 1.982439681887626648e-02 4.515806958079338074e-02 1.326420065015554428e-02 7.703313976526260376e-02 4.346505403518676758e-01 8.264172822237014771e-03 6.480260286480188370e-03 1.277468502521514893e-01 4.638783261179924011e-02 3.112831115722656250e+00 3.457452952861785889e-01 2.035710811614990234e-01 4.346505403518676758e-01 8.264172822237014771e-03 6.480260286480188370e-03 6.688009016215801239e-03
6.000000000000000000e+03 2.192493341863155365e-02 1.535889040678739548e-02 3.171985968947410583e-02 1.071168854832649231e-02 5.782569572329521179e-02 2.683281898498535156e-01 9.953980334103107452e-03 5.339390598237514496e-03 8.061296492815017700e-02 3.690654784440994263e-02 2.244846820831298828e+00 2.553786039352416992e-01 1.626855731010437012e-01 2.683281898498535156e-01 9.953980334103107452e-03 5.339390598237514496e-03 5.603266879916191101e-03
7.000000000000000000e+03 1.292041037231683731e-02 1.215727347880601883e-02 2.108906768262386322e-02 8.648375980556011200e-03 4.136786982417106628e-02 1.684367954730987549e-01 1.129298284649848938e-02 4.625296685844659805e-03 5.561847984790802002e-02 2.997883595526218414e-02 1.516905188560485840e+00 1.745090931653976440e-01 1.283404827117919922e-01 1.684367954730987549e-01 1.129298284649848938e-02 4.625296685844659805e-03 4.744363017380237579e-03
8.000000000000000000e+03 1.215585228055715561e-02 1.033348776400089264e-02 3.161672651767730713e-01 2.733816206455230713e-01 4.174386337399482727e-02 1.172537654638290405e-01 1.593568362295627594e-02 4.353444091975688934e-03 4.549362510442733765e-02 2.407700754702091217e-02 1.120563745498657227e+00 3.371391892433166504e-01 1.253735274076461792e-01 1.172537654638290405e-01 1.593568362295627594e-02 4.353444091975688934e-03 4.462673328816890717e-03
9.000000000000000000e+03 1.538127940148115158e-02 4.710143432021141052e-02 1.219007968902587891e-01 6.120627280324697495e-03 7.242736965417861938e-02 7.756271958351135254e-02 1.338373031467199326e-02 5.228066816926002502e-03 4.723441973328590393e-02 5.984822660684585571e-02 6.725860834121704102e-01 7.021930813789367676e-02 1.608996838331222534e-01 7.756271958351135254e-02 1.338373031467199326e-02 5.228066816926002502e-03 6.009829230606555939e-03
