*Part, name=Part-1
*Nodes
1;0.00000000;-0.00033421;0.0
2;0.01500000;-0.00033220;0.0
3;0.03000471;-0.00033421;0.0
4;0.04500000;-0.00033018;0.0
5;0.06000470;-0.00033220;0.0
6;0.07500941;-0.00033422;0.0
7;0.09000000;-0.00032817;0.0
8;0.10500470;-0.00033018;0.0
9;0.12000941;-0.00033220;0.0
10;0.13501412;-0.00033422;0.0
11;0.15000000;-0.00032615;0.0
12;0.16500470;-0.00032817;0.0
13;0.18000940;-0.00033018;0.0
14;0.19501411;-0.00033221;0.0
15;0.21001882;-0.00033423;0.0
16;0.22500000;-0.00032414;0.0
17;0.24000470;-0.00032615;0.0
18;0.25500940;-0.00032817;0.0
19;0.27001410;-0.00033019;0.0
20;0.28501882;-0.00033221;0.0
21;0.30002353;-0.00033424;0.0
22;0.31500000;-0.00032213;0.0
23;0.33000469;-0.00032414;0.0
24;0.34500939;-0.00032616;0.0
25;0.36001410;-0.00032818;0.0
26;0.37501880;-0.00033020;0.0
27;0.39002352;-0.00033222;0.0
28;0.40502824;-0.00033425;0.0
29;0.42000000;-0.00032012;0.0
30;0.43500469;-0.00032213;0.0
31;0.45000939;-0.00032415;0.0
32;0.46501409;-0.00032616;0.0
33;0.48001879;-0.00032818;0.0
34;0.49502351;-0.00033021;0.0
35;0.51002822;-0.00033224;0.0
36;0.52503295;-0.00033427;0.0
37;0.54000000;-0.00031812;0.0
38;0.55500469;-0.00032012;0.0
39;0.57000938;-0.00032214;0.0
40;0.58501408;-0.00032415;0.0
41;0.60001878;-0.00032617;0.0
42;0.61502349;-0.00032819;0.0
43;0.63002821;-0.00033022;0.0
44;0.64503293;-0.00033225;0.0
45;0.66003765;-0.00033429;0.0
46;0.67500000;-0.00031611;0.0
47;0.69000468;-0.00031812;0.0
48;0.70500937;-0.00032013;0.0
49;0.72001407;-0.00032214;0.0
50;0.73501877;-0.00032416;0.0
51;0.75002348;-0.00032618;0.0
52;0.76502819;-0.00032821;0.0
53;0.78003291;-0.00033024;0.0
54;0.79503763;-0.00033227;0.0
55;0.81004236;-0.00033431;0.0
56;0.82500000;-0.00031411;0.0
57;0.84000468;-0.00031611;0.0
58;0.85500937;-0.00031812;0.0
59;0.87001406;-0.00032013;0.0
60;0.88501876;-0.00032215;0.0
61;0.90002346;-0.00032417;0.0
62;0.91502817;-0.00032619;0.0
63;0.93003289;-0.00032822;0.0
64;0.94503761;-0.00033025;0.0
65;0.96004234;-0.00033229;0.0
66;0.97504707;-0.00033433;0.0
67;0.99000000;-0.00031211;0.0
68;1.00500468;-0.00031411;0.0
69;1.02000936;-0.00031612;0.0
70;1.03501405;-0.00031813;0.0
71;1.05001875;-0.00032014;0.0
72;1.06502345;-0.00032216;0.0
73;1.08002816;-0.00032418;0.0
74;1.09503287;-0.00032621;0.0
75;1.11003759;-0.00032824;0.0
76;1.12504232;-0.00033027;0.0
77;1.14004705;-0.00033231;0.0
78;1.15505178;-0.00033436;0.0
79;1.17000000;-0.00031011;0.0
80;1.18500467;-0.00031211;0.0
81;1.20000935;-0.00031411;0.0
82;1.21501404;-0.00031612;0.0
83;1.23001873;-0.00031813;0.0
84;1.24502343;-0.00032015;0.0
85;1.26002814;-0.00032217;0.0
86;1.27503285;-0.00032420;0.0
87;1.29003757;-0.00032623;0.0
88;1.30504229;-0.00032826;0.0
89;1.32004702;-0.00033030;0.0
90;1.33505175;-0.00033234;0.0
91;1.35005649;-0.00033438;0.0
92;1.36500000;-0.00030811;0.0
93;1.38000467;-0.00031011;0.0
94;1.39500934;-0.00031211;0.0
95;1.41001403;-0.00031412;0.0
96;1.42501872;-0.00031613;0.0
97;1.44002342;-0.00031814;0.0
98;1.45502812;-0.00032016;0.0
99;1.47003283;-0.00032219;0.0
100;1.48503754;-0.00032421;0.0
101;1.50004227;-0.00032625;0.0
102;1.51504699;-0.00032828;0.0
103;1.53005172;-0.00033032;0.0
104;1.54505646;-0.00033237;0.0
105;1.56006120;-0.00033441;0.0
106;1.57500000;-0.00030612;0.0
107;1.59000466;-0.00030811;0.0
108;1.60500934;-0.00031011;0.0
109;1.62001402;-0.00031212;0.0
110;1.63501870;-0.00031413;0.0
111;1.65002340;-0.00031614;0.0
112;1.66502810;-0.00031816;0.0
113;1.68003281;-0.00032018;0.0
114;1.69503752;-0.00032220;0.0
115;1.71004224;-0.00032423;0.0
116;1.72504696;-0.00032627;0.0
117;1.74005169;-0.00032831;0.0
118;1.75505643;-0.00033035;0.0
119;1.77006117;-0.00033240;0.0
120;1.78506591;-0.00033445;0.0
121;1.80000000;-0.00030412;0.0
122;1.81500466;-0.00030612;0.0
123;1.83000933;-0.00030812;0.0
124;1.84501401;-0.00031012;0.0
125;1.86001869;-0.00031213;0.0
126;1.87502338;-0.00031414;0.0
127;1.89002808;-0.00031615;0.0
128;1.90503278;-0.00031817;0.0
129;1.92003749;-0.00032020;0.0
130;1.93504221;-0.00032222;0.0
