# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 4.580151289701461792e-02 1.003874931484460831e-03 6.630194335937500000e+03 3.185460853576660156e+01 7.416652143001556396e-02 6.593357086181640625e+01 9.802629470825195312e+00 4.539672657847404480e-02 9.937307331711053848e-04 6.629489257812500000e+03 3.179165840148925781e+01 7.682451605796813965e-02 6.593357086181640625e+01 9.802629470825195312e+00 2.056526951491832733e-02
1.000000000000000000e+03 3.366775438189506531e-02 4.546885564923286438e-02 1.102505564689636230e+00 2.464373558759689331e-01 1.343129754066467285e+00 1.710458374023437500e+01 5.170791625976562500e+00 3.701605275273323059e-02 4.501257091760635376e-02 1.319926977157592773e+00 2.833010256290435791e-01 1.522183537483215332e+00 1.710458374023437500e+01 5.170791625976562500e+00 1.899692602455615997e-02
2.000000000000000000e+03 1.401064693927764893e-01 1.310592144727706909e-01 4.590919315814971924e-01 1.248943284153938293e-01 6.983430385589599609e-01 1.259565734863281250e+01 3.587011337280273438e+00 2.604319155216217041e-01 2.050192356109619141e-01 5.805783867835998535e-01 1.592765152454376221e-01 8.727928400039672852e-01 1.259565734863281250e+01 3.587011337280273438e+00 2.064016275107860565e-02
3.000000000000000000e+03 1.452609598636627197e-01 1.161854490637779236e-01 4.062144458293914795e-01 1.337569206953048706e-01 6.143110990524291992e-01 1.221254825592041016e+01 2.620507001876831055e+00 2.652473151683807373e-01 1.999192237854003906e-01 5.407783985137939453e-01 1.696255803108215332e-01 7.696809172630310059e-01 1.221254825592041016e+01 2.620507001876831055e+00 2.102503553032875061e-02
4.000000000000000000e+03 1.201696768403053284e-01 1.114163547754287720e-01 3.112995028495788574e-01 1.097275689244270325e-01 5.535700917243957520e-01 1.220114135742187500e+01 2.325661182403564453e+00 2.334718257188796997e-01 1.960955709218978882e-01 3.874480724334716797e-01 1.431171894073486328e-01 6.936800479888916016e-01 1.220114135742187500e+01 2.325661182403564453e+00 2.040646597743034363e-02
5.000000000000000000e+03 1.167879551649093628e-01 1.053737252950668335e-01 2.236662954092025757e-01 8.195737749338150024e-02 4.734071195125579834e-01 1.218360996246337891e+01 2.230575561523437500e+00 2.312736958265304565e-01 1.972147375345230103e-01 2.819328010082244873e-01 1.059633791446685791e-01 5.984604358673095703e-01 1.218360996246337891e+01 2.230575561523437500e+00 2.067317813634872437e-02
6.000000000000000000e+03 1.242557913064956665e-01 1.206267923116683960e-01 1.544051170349121094e-01 6.725665181875228882e-02 3.211242854595184326e-01 1.216941165924072266e+01 2.201947450637817383e+00 2.502253949642181396e-01 2.300335317850112915e-01 1.775999963283538818e-01 7.937010377645492554e-02 4.233952164649963379e-01 1.216941165924072266e+01 2.201947450637817383e+00 2.109057642519474030e-02
7.000000000000000000e+03 1.173767820000648499e-01 1.212443783879280090e-01 7.532689720392227173e-02 3.155524283647537231e-02 2.140135914087295532e-01 1.216198921203613281e+01 2.201677560806274414e+00 2.470842897891998291e-01 2.437219172716140747e-01 9.891670942306518555e-02 4.131955280900001526e-02 2.988787293434143066e-01 1.216198921203613281e+01 2.201677560806274414e+00 2.120036445558071136e-02
8.000000000000000000e+03 1.110063120722770691e-01 1.196089014410972595e-01 8.073299378156661987e-02 4.930515214800834656e-02 1.564522832632064819e-01 1.215576076507568359e+01 2.197840213775634766e+00 2.402764111757278442e-01 2.437198162078857422e-01 9.133207798004150391e-02 6.780900061130523682e-02 2.307461798191070557e-01 1.215576076507568359e+01 2.197840213775634766e+00 2.124568633735179901e-02
9.000000000000000000e+03 9.850028902292251587e-02 1.102111190557479858e-01 4.478525370359420776e-02 3.056046739220619202e-02 1.179730594158172607e-01 1.216363430023193359e+01 2.197969913482666016e+00 2.154935002326965332e-01 2.295159548521041870e-01 5.858013778924942017e-02 4.255057871341705322e-02 1.843393296003341675e-01 1.216363430023193359e+01 2.197969913482666016e+00 2.158135920763015747e-02
