# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.484315490722656250e+01 4.794803619384765625e+01 1.029902562500000000e+06 9.532068750000000000e+04 6.695004375000000000e+05 1.401780273437500000e+03 2.046662375000000000e+06 9.348004000000000000e+07 4.937860488891601562e+01 6.765375518798828125e+01 2.071996375000000000e+06 2.008904218750000000e+05 1.413912750000000000e+06 1.401780273437500000e+03 2.046662375000000000e+06 9.348004000000000000e+07 5.493270874023437500e+01
1.000000000000000000e+03 1.214971542358398438e-01 1.077818751335144043e+00 8.958843231201171875e+01 1.908612060546875000e+01 2.830084991455078125e+01 9.310166351497173309e-03 7.873177528381347656e+00 3.550956726074218750e+01 1.683332920074462891e-01 1.731216311454772949e+00 8.469945068359375000e+02 1.085993499755859375e+02 1.038801025390625000e+03 9.310166351497173309e-03 7.873177528381347656e+00 3.550956726074218750e+01 3.977843761444091797e+00
2.000000000000000000e+03 2.459130249917507172e-02 4.756907820701599121e-01 9.489591598510742188e+00 4.100481510162353516e+00 7.916944980621337891e+00 1.469934009946882725e-03 7.377551269531250000e+01 1.959107589721679688e+01 2.362878434360027313e-02 6.961704492568969727e-01 3.802453002929687500e+02 4.222332382202148438e+01 4.830158996582031250e+02 1.469934009946882725e-03 7.377551269531250000e+01 1.959107589721679688e+01 2.366349697113037109e+00
3.000000000000000000e+03 3.127100691199302673e-02 2.281011193990707397e-01 2.019361257553100586e+00 7.278867244720458984e+00 4.462136268615722656e+00 5.600610282272100449e-03 2.120551824569702148e+00 9.895340919494628906e+00 1.299510598182678223e-01 3.089945614337921143e-01 1.845480537414550781e+01 1.222756958007812500e+01 4.587676239013671875e+01 5.600610282272100449e-03 2.120551824569702148e+00 9.895340919494628906e+00 2.099744319915771484e+00
4.000000000000000000e+03 6.000907719135284424e-02 7.681543380022048950e-02 8.775059580802917480e-01 2.329298973083496094e+00 3.094933509826660156e+00 1.276887604035437107e-03 1.165805220603942871e+00 6.543854713439941406e+00 2.197695970535278320e-01 1.318379491567611694e-01 2.774058914184570312e+01 6.522521495819091797e+00 3.911629104614257812e+01 1.276887604035437107e-03 1.165805220603942871e+00 6.543854713439941406e+00 1.859330534934997559e+00
5.000000000000000000e+03 5.368391051888465881e-03 1.611557006835937500e-01 8.946526336669921875e+01 1.368073558807373047e+01 3.825086975097656250e+01 7.021122574806213379e-01 8.910918426513671875e+01 5.488613891601562500e+01 5.143389571458101273e-03 2.317634224891662598e-01 5.605517578125000000e+02 5.662171554565429688e+01 8.637850952148437500e+02 7.021122574806213379e-01 8.910918426513671875e+01 5.488613891601562500e+01 1.768886208534240723e+00
6.000000000000000000e+03 1.307185646146535873e-02 1.064612865447998047e-01 7.604171633720397949e-01 1.293276786804199219e+00 1.609206914901733398e+00 1.334749278612434864e-03 4.485795795917510986e-01 3.609180450439453125e+00 5.217746272683143616e-02 1.709940433502197266e-01 6.306607818603515625e+01 8.343658447265625000e+00 6.809310913085937500e+00 1.334749278612434864e-03 4.485795795917510986e-01 3.609180450439453125e+00 1.438705801963806152e+00
7.000000000000000000e+03 1.803480274975299835e-02 2.083032019436359406e-02 2.114697843790054321e-01 8.359706401824951172e-01 6.705816388130187988e-01 1.633998821489512920e-03 4.579690396785736084e-01 2.926225662231445312e+00 7.600072026252746582e-02 3.132403641939163208e-02 1.907080459594726562e+01 3.155266761779785156e+00 4.089171886444091797e+00 1.633998821489512920e-03 4.579690396785736084e-01 2.926225662231445312e+00 1.227717876434326172e+00
8.000000000000000000e+03 1.214247662574052811e-02 1.043986994773149490e-02 6.200940534472465515e-02 5.437475442886352539e-01 2.666707038879394531e-01 1.963749527931213379e-03 2.365424335002899170e-01 7.146199226379394531e+00 6.276968866586685181e-02 1.432435680180788040e-02 6.987849235534667969e+00 1.439060330390930176e+00 1.721755385398864746e+00 1.963749527931213379e-03 2.365424335002899170e-01 7.146199226379394531e+00 1.117258071899414062e+00
9.000000000000000000e+03 8.287695236504077911e-03 1.371128391474485397e-02 6.977938860654830933e-02 4.609844386577606201e-01 1.364764869213104248e-01 1.027299789711833000e-03 3.373697400093078613e-01 2.117375373840332031e+00 4.342828318476676941e-02 2.105069532990455627e-02 7.100502848625183105e-01 6.024974584579467773e-01 1.121006727218627930e+00 1.027299789711833000e-03 3.373697400093078613e-01 2.117375373840332031e+00 1.049834847450256348e+00
1.000000000000000000e+04 9.755321778357028961e-03 7.696767803281545639e-03 9.324172735214233398e-01 6.538010835647583008e-01 1.531618118286132812e+00 4.906783811748027802e-03 1.796379089355468750e+01 7.036542510986328125e+01 5.485612526535987854e-02 1.264128275215625763e-02 1.248926520347595215e+00 7.629225254058837891e-01 3.762442827224731445e+00 4.906783811748027802e-03 1.796379089355468750e+01 7.036542510986328125e+01 1.096894383430480957e+00
1.100000000000000000e+04 6.817331071943044662e-03 3.997670486569404602e-03 8.291609585285186768e-02 3.574446737766265869e-01 3.333352878689765930e-02 1.286588842049241066e-03 1.065692901611328125e+00 1.835639238357543945e+00 6.162650510668754578e-02 5.311549641191959381e-03 9.154577851295471191e-01 4.790723621845245361e-01 5.360226631164550781e-01 1.286588842049241066e-03 1.065692901611328125e+00 1.835639238357543945e+00 9.981471896171569824e-01
1.200000000000000000e+04 8.531422354280948639e-03 5.200293380767107010e-03 2.064961344003677368e-01 4.965214133262634277e-01 4.968503862619400024e-02 1.017829123884439468e-02 2.174537897109985352e+00 1.780844569206237793e+00 4.990503191947937012e-02 7.874336093664169312e-03 7.549899578094482422e+00 1.268688321113586426e+00 1.122476935386657715e+00 1.017829123884439468e-02 2.174537897109985352e+00 1.780844569206237793e+00 9.987040758132934570e-01
1.300000000000000000e+04 8.642290718853473663e-03 1.795035670511424541e-03 8.331487327814102173e-02 2.847508490085601807e-01 1.749571040272712708e-02 7.073235465213656425e-04 1.514290869235992432e-01 1.740720272064208984e+00 7.601496577262878418e-02 3.330718493089079857e-03 7.456651210784912109e+00 1.252984166145324707e+00 2.001047879457473755e-01 7.073235465213656425e-04 1.514290869235992432e-01 1.740720272064208984e+00 1.017872571945190430e+00
1.400000000000000000e+04 1.575705711729824543e-03 9.471595287322998047e-02 2.849539041519165039e+00 1.119843125343322754e+00 3.163456320762634277e-01 2.324541797861456871e-03 1.904997527599334717e-01 2.099079370498657227e+00 3.948967438191175461e-03 1.580305993556976318e-01 9.750240325927734375e+00 1.133980870246887207e+00 6.271609783172607422e+00 2.324541797861456871e-03 1.904997527599334717e-01 2.099079370498657227e+00 1.026869058609008789e+00
1.500000000000000000e+04 3.239685436710715294e-03 3.254738077521324158e-02 1.584763646125793457e+00 8.892232179641723633e-01 2.472627609968185425e-01 1.835238537751138210e-03 2.984549999237060547e-01 1.832579731941223145e+00 9.904032573103904724e-03 5.707135051488876343e-02 1.704879760742187500e+01 1.066393971443176270e+00 2.046179294586181641e+00 1.835238537751138210e-03 2.984549999237060547e-01 1.832579731941223145e+00 6.600939631462097168e-01
1.600000000000000000e+04 5.139740649610757828e-03 1.201304607093334198e-02 7.021192908287048340e-01 7.272593379020690918e-01 1.587059199810028076e-01 1.788845169357955456e-03 3.261515200138092041e-01 1.770280241966247559e+00 1.967994123697280884e-02 2.138370648026466370e-02 1.624014091491699219e+01 1.029779672622680664e+00 7.280164957046508789e-01 1.788845169357955456e-03 3.261515200138092041e-01 1.770280241966247559e+00 5.181550979614257812e-01
1.700000000000000000e+04 6.482902448624372482e-03 9.952485561370849609e-03 3.307120800018310547e-01 5.829712748527526855e-01 9.143804013729095459e-02 9.036614792421460152e-04 2.154183536767959595e-01 1.743026494979858398e+00 3.322366625070571899e-02 1.534685306251049042e-02 8.898439407348632812e+00 8.260794878005981445e-01 2.891448140144348145e-01 9.036614792421460152e-04 2.154183536767959595e-01 1.743026494979858398e+00 6.073028445243835449e-01
1.800000000000000000e+04 8.096849545836448669e-03 1.008418388664722443e-02 1.343856751918792725e-01 5.026117563247680664e-01 4.810972139239311218e-02 1.321940100751817226e-03 1.850794702768325806e-01 1.737159967422485352e+00 4.824174568057060242e-02 1.473626215010881424e-02 1.368788909912109375e+01 1.363888621330261230e+00 1.721174418926239014e-01 1.321940100751817226e-03 1.850794702768325806e-01 1.737159967422485352e+00 7.483235597610473633e-01
1.900000000000000000e+04 9.576624259352684021e-03 7.575127761811017990e-03 7.409562915563583374e-02 4.372608959674835205e-01 2.537554502487182617e-02 6.296630599536001682e-04 4.239951074123382568e-01 1.749066829681396484e+00 5.963431298732757568e-02 1.044138707220554352e-02 2.436955642700195312e+01 2.165545225143432617e+00 1.665378063917160034e-01 6.296630599536001682e-04 4.239951074123382568e-01 1.749066829681396484e+00 8.374342322349548340e-01
