# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.862095594406127930e-01 6.876869201660156250e-01 4.428910644531250000e+03 4.728896319866180420e-01 7.570239305496215820e-01 2.837569999694824219e+01 5.382383346557617188e+00 6.994418501853942871e-01 7.046948671340942383e-01 4.434010253906250000e+03 4.591963887214660645e-01 6.966786980628967285e-01 2.837569999694824219e+01 5.382383346557617188e+00 7.038792967796325684e-02
1.000000000000000000e+03 1.199589848518371582e+00 3.766325414180755615e-01 5.509146451950073242e-01 8.241230994462966919e-02 7.669084072113037109e-01 1.069762611389160156e+01 3.094622306525707245e-02 2.771275043487548828e+00 7.022883892059326172e-01 2.033703088760375977e+00 1.712109148502349854e-01 1.655205845832824707e+00 1.069762611389160156e+01 3.094622306525707245e-02 3.976162523031234741e-02
2.000000000000000000e+03 3.718101680278778076e-01 1.427962034940719604e-01 1.654144227504730225e-01 3.502420336008071899e-02 3.518954515457153320e-01 3.910254955291748047e+00 1.661374233663082123e-02 1.351019859313964844e+00 3.162502646446228027e-01 9.997987747192382812e-01 4.311852902173995972e-02 1.013201475143432617e+00 3.910254955291748047e+00 1.661374233663082123e-02 2.342175506055355072e-02
3.000000000000000000e+03 1.389977931976318359e-01 8.144546300172805786e-02 1.001803502440452576e-01 1.587647944688796997e-02 2.040140032768249512e-01 1.477214217185974121e+00 7.404027972370386124e-03 6.388697624206542969e-01 1.820259988307952881e-01 5.181519389152526855e-01 3.194249048829078674e-02 5.654084086418151855e-01 1.477214217185974121e+00 7.404027972370386124e-03 1.478460989892482758e-02
4.000000000000000000e+03 8.161961287260055542e-02 4.749483987689018250e-02 5.727249979972839355e-01 2.516088485717773438e-01 1.630494594573974609e-01 6.158272624015808105e-01 8.101757615804672241e-03 4.277204871177673340e-01 1.122809648513793945e-01 6.679258346557617188e-01 2.695384323596954346e-01 4.695332050323486328e-01 6.158272624015808105e-01 8.101757615804672241e-03 1.139115262776613235e-02
5.000000000000000000e+03 4.707651212811470032e-02 3.286099433898925781e-02 4.701516032218933105e-02 1.713814400136470795e-02 9.449628740549087524e-02 1.884936839342117310e-01 7.064646109938621521e-03 2.546424269676208496e-01 6.682617217302322388e-02 1.912752091884613037e-01 5.523660033941268921e-02 2.665435969829559326e-01 1.884936839342117310e-01 7.064646109938621521e-03 8.217246271669864655e-03
6.000000000000000000e+03 2.818088047206401825e-02 1.449353899806737900e-02 2.824972011148929596e-02 1.750052720308303833e-02 6.367534399032592773e-02 6.423428654670715332e-02 6.397129967808723450e-03 1.570674180984497070e-01 3.578374534845352173e-02 1.029679998755455017e-01 5.595551431179046631e-02 2.013972848653793335e-01 6.423428654670715332e-02 6.397129967808723450e-03 6.129626650363206863e-03
7.000000000000000000e+03 1.567575149238109589e-02 8.152860216796398163e-03 1.540633291006088257e-02 1.140922494232654572e-02 4.814064502716064453e-02 2.207813598215579987e-02 6.840495392680168152e-03 8.046915382146835327e-02 2.176707237958908081e-02 6.937761604785919189e-02 4.400774091482162476e-02 1.724404096603393555e-01 2.207813598215579987e-02 6.840495392680168152e-03 4.958275705575942993e-03
8.000000000000000000e+03 9.156459011137485504e-03 5.989134311676025391e-03 1.005346421152353287e-02 9.056316688656806946e-03 3.708420321345329285e-02 8.050569333136081696e-03 5.763171706348657608e-03 4.592169076204299927e-02 1.855079829692840576e-02 4.729529842734336853e-02 3.467034921050071716e-02 1.467273831367492676e-01 8.050569333136081696e-03 5.763171706348657608e-03 4.298849496990442276e-03
9.000000000000000000e+03 6.106232292950153351e-03 5.283453501760959625e-03 6.851080339401960373e-03 6.311571225523948669e-03 2.665739506483078003e-02 3.091534599661827087e-03 4.260907415300607681e-03 3.671902418136596680e-02 1.599572412669658661e-02 4.073262214660644531e-02 2.722820453345775604e-02 1.176070123910903931e-01 3.091534599661827087e-03 4.260907415300607681e-03 3.815947566181421280e-03
