# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.776343536376953125e+01 3.613564968109130859e-01 4.457612792968750000e+03 7.248239964246749878e-02 7.561371803283691406e+00 4.342074966430664062e+01 1.780243664979934692e-01 2.992695236206054688e+01 8.994388580322265625e+01 6.094819307327270508e-01 3.785845458984375000e+03 6.699196249246597290e-02 6.618713855743408203e+00 4.342074966430664062e+01 1.780243664979934692e-01 2.992695236206054688e+01 4.807632827758789062e+01
1.000000000000000000e+03 2.071317430818453431e-04 1.452144788345322013e-04 1.266349339857697487e-03 3.990200534462928772e-02 7.452947320416569710e-04 1.919385686051100492e-04 2.391780493780970573e-03 1.731921546161174774e-02 6.479336298070847988e-04 3.541515034157782793e-04 2.757790731266140938e-03 4.121931269764900208e-02 1.258348021656274796e-02 1.919385686051100492e-04 2.391780493780970573e-03 1.731921546161174774e-02 9.533220529556274414e-01
2.000000000000000000e+03 1.423057692591100931e-04 7.942404481582343578e-04 8.043467532843351364e-04 8.019717060960829258e-04 4.096610471606254578e-02 2.932435891125351191e-04 3.780674887821078300e-04 4.636532627046108246e-03 4.024764930363744497e-04 9.287540451623499393e-04 1.363184186629951000e-03 1.007448416203260422e-03 3.455188870429992676e-02 2.932435891125351191e-04 3.780674887821078300e-04 4.636532627046108246e-03 9.614075422286987305e-01
3.000000000000000000e+03 1.463022636016830802e-04 1.256818068213760853e-04 7.033024448901414871e-04 6.408813351299613714e-05 3.852135560009628534e-04 3.858545096591114998e-05 3.303428820800036192e-04 3.229791065678000450e-03 4.437773604877293110e-04 3.104499191977083683e-04 1.320770359598100185e-03 8.317215542774647474e-05 5.335218156687915325e-04 3.858545096591114998e-05 3.303428820800036192e-04 3.229791065678000450e-03 9.507873058319091797e-01
4.000000000000000000e+03 1.606114965397864580e-04 4.951273876940831542e-05 6.775548681616783142e-04 1.833006172091700137e-05 7.688275072723627090e-04 3.447628478170372546e-05 2.449426683597266674e-04 2.108624437823891640e-03 5.160826840437948704e-04 1.786988141248002648e-04 1.074040774255990982e-03 2.333551310584880412e-05 8.033336489461362362e-04 3.447628478170372546e-05 2.449426683597266674e-04 2.108624437823891640e-03 9.507883191108703613e-01
5.000000000000000000e+03 1.964700932148844004e-04 1.955809784703887999e-05 3.047369653359055519e-03 1.512765356892487034e-05 7.003785576671361923e-04 4.050182906212285161e-05 1.571342727402225137e-04 1.775254728272557259e-03 4.097263154108077288e-04 1.026342579280026257e-04 2.274534199386835098e-03 2.493866850272752345e-05 6.914015393704175949e-04 4.050182906212285161e-05 1.571342727402225137e-04 1.775254728272557259e-03 9.509336948394775391e-01
6.000000000000000000e+03 1.712397643132135272e-04 9.213362500304356217e-05 1.407686155289411545e-03 2.505748489056713879e-05 3.730807511601597071e-04 1.343301555607467890e-04 7.305062899831682444e-05 2.133767353370785713e-03 3.082082548644393682e-04 1.021904681692831218e-04 1.523513696156442165e-03 2.838498039636760950e-05 4.533590108621865511e-04 1.343301555607467890e-04 7.305062899831682444e-05 2.133767353370785713e-03 9.507955908775329590e-01
7.000000000000000000e+03 9.760863758856430650e-05 1.788721419870853424e-05 2.069500274956226349e-03 1.459253599023213610e-05 1.383161521516740322e-03 7.320597433135844767e-06 2.436390423099510372e-05 9.728670120239257812e-04 1.471847645007073879e-04 5.964109732303768396e-05 2.057772362604737282e-03 2.185974153690040112e-05 1.162578701041638851e-03 7.320597433135844767e-06 2.436390423099510372e-05 9.728670120239257812e-04 9.508813619613647461e-01
8.000000000000000000e+03 3.346123776282183826e-05 5.136883555678650737e-05 2.173763350583612919e-04 1.554707159812096506e-05 2.381626050919294357e-03 3.117306332569569349e-04 1.846949089667759836e-05 1.125902519561350346e-03 8.870025340002030134e-05 1.027483667712658644e-04 3.568552492652088404e-04 1.919124588312115520e-05 2.108704997226595879e-03 3.117306332569569349e-04 1.846949089667759836e-05 1.125902519561350346e-03 9.516086578369140625e-01
9.000000000000000000e+03 2.922605199273675680e-05 4.279026597941992804e-06 1.073804814950563014e-04 1.793319279386196285e-05 1.715780526865273714e-04 9.322736150352284312e-05 1.334151329501764849e-05 1.165056484751403332e-03 7.301237201318144798e-05 3.825120074907317758e-05 1.724944595480337739e-04 2.161688098567537963e-05 1.986421557376161218e-04 9.322736150352284312e-05 1.334151329501764849e-05 1.165056484751403332e-03 9.498435258865356445e-01
